field;region;land_type;fertility_score;season;crop;crop_predecessor;crop_yearold;area;hybrid;reproduction;seed_origin;technology;yield_plan;p2o5;k2o;humus;ph
47.22.06.018.00;СПб;пашня;4;2023;Одн.тр.(вика+овёс)с подс.(кл.кр.+тим.корм)корм;Одн.тр.райграс одн.корм;;104,75;;;Покупные;классическая с плугом;3,40;336,00;252,00;3,55;5,70
47.22.06.019.00;СПб;пашня;4;2023;Люцерна 1 г.ж.корм;Одн.тр.райграс одн.корм;1;89,64;БН 06-18;;Покупные;классическая с плугом;2,72;291,00;194,00;3,40;6,00
47.22.06.020.00;СПб;пашня;3;2023;Одн.тр.оз.пшеница мягк.корм;Яр.ячмень;;67,79;;;Покупные;классическая с плугом;;244,00;205,00;3,80;5,60
47.22.06.021.00;СПб;пашня;3;2023;Одн.тр.оз.пшеница мягк.корм;Яр.ячмень;;38,01;;;Покупные;классическая с плугом;;86,50;70,50;3,75;5,30
47.22.06.022.01;СПб;пашня;4;2023;Яр.ячмень;Кукуруза силос;;108,36;Маргрет;РС-2;Покупные;классическая с плугом;3,50;155,00;143,00;4,30;6,00
47.22.06.022.02;СПб;пашня;3;2023;Яр.ячмень;Яр.ячмень;;17,84;Маргрет;РС-2;Покупные;классическая с плугом;3,50;155,00;143,00;4,30;6,00
47.22.06.022.03;СПб;пашня;;2023;Яр.ячмень;Кукуруза силос;;4,18;Маргрет;РС-2;Покупные;классическая с плугом;3,50;155,00;143,00;4,30;6,00
47.22.06.023.00;СПб;пашня;3;2023;Люцерна пр.лет корм;Люцерна 1 г.ж.корм;2;55,28;БН 06-18;;Покупные;классическая с плугом;4,30;218,50;146,00;4,65;6,35
47.22.06.024.00;СПб;пашня;3;2023;Тимофеевка пр.лет корм;Тимофеевка пр.лет корм;0;50,52;;;;;3,40;188,00;160,00;4,70;6,60
47.22.06.025.01;СПб;пашня;2;2023;Пар;Пар;;31,81;;;;;;118,00;165,00;5,10;6,00
47.22.06.025.02;СПб;пастбище естественное;2;2023;Пастбище естественное;Пастбище естественное;;2,77;;;;;;118,00;165,00;5,10;6,00
47.22.06.026.00;СПб;пастбище естественное;1;2023;Пастбище естественное;Пастбище естественное;;16,88;;;;;;204,00;238,00;4,10;5,60
47.22.06.027.00;СПб;пашня;4;2023;Люцерна пр.лет корм;Люцерна пр.лет корм;4;107,01;;;;;4,30;126,00;105,67;3,97;6,40
47.22.06.028.00;СПб;пашня;3;2023;Люцерна пр.лет корм;Люцерна пр.лет корм;4;99,80;Дакота;;Покупные;классическая с плугом;4,30;104,00;92,00;3,70;6,60
47.22.06.029.01;СПб;пашня;3;2023;Люцерна пр.лет корм;Люцерна пр.лет корм;4;96,52;Дакота;;;классическая с плугом;4,30;131,00;92,00;3,60;6,50
47.22.06.029.02;СПб;пашня;2;2023;Пар;Пар;;10,95;;;;;;131,00;92,00;3,60;6,50
47.22.06.030.00;СПб;пашня;3;2023;Кукуруза силос;Яр.ячмень;;30,38;Каскад 166;;Покупные;классическая с плугом;5,40;193,50;131,50;4,00;6,50
47.22.06.031.00;СПб;пашня;2;2023;Залежь;Пар;;82,69;;;;;;278,00;187,00;4,40;6,00
47.22.06.032.01;СПб;пашня;3;2023;Аренда;Пар;;79,60;;;;;;300,00;151,00;3,90;5,80
47.22.06.032.02;СПб;пашня;2;2023;Залежь, кустарник;Залежь, кустарник;;27,87;;;;;;300,00;151,00;3,90;5,80
47.22.06.033.00;СПб;пашня;3;2023;Яр.ячмень;Кукуруза силос;;68,49;Маргрет;РС-2;Покупные;классическая с плугом;3,50;170,00;123,00;3,60;5,00
47.22.06.034.00;СПб;пашня;2;2023;Залежь;Залежь;;21,70;;;;;;291,00;391,00;5,10;5,80
47.22.06.035.00;СПб;луг;2;2023;Луг;Луг;;12,28;;;;;;185,00;120,00;5,10;5,10
47.22.06.036.01;СПб;пашня;2;2023;Одн.тр.яр.ячмень корм;Одн.тр.оз.рожь корм;;10,05;Маргрет;РС-2;Покупные;классическая с плугом;;335,00;279,00;4,90;5,80
47.22.06.036.02;СПб;пастбище естественное;3;2023;Пастбище естественное;Пастбище естественное;;46,54;;;;;;335,00;279,00;4,90;5,80
47.22.06.037.00;СПб;пашня;3;2023;Одн.тр.яр.ячмень корм;Яр.ячмень;;19,82;Маргрет;РС-2;Покупные;классическая с плугом;;142,00;160,00;5,30;5,50
47.22.06.038.00;СПб;пашня;2;2023;Одн.тр.яр.ячмень корм;Оз.пшеница мягкая;;23,93;Маргрет;РС-2;Покупные;классическая с плугом;;251,33;137,33;3,87;5,07
47.22.06.040.00;СПб;пашня;;2023;Одн.тр.оз.рожь корм;Яр.ячмень;;134,33;;;Покупные;классическая с плугом;3,40;144,00;98,00;3,50;5,20
47.22.06.041.00;СПб;пашня;3;2023;Одн.тр.оз.рожь корм;Яр.ячмень;;136,75;;;Покупные;классическая с плугом;3,40;180,00;68,00;3,50;5,40
47.22.06.042.00;СПб;пашня;2;2023;Аренда;Мн.травосм.пр.лет корм;;13,31;;;;;;116,00;157,00;4,10;6,30
47.22.06.043.01;СПб;пашня;3;2023;Аренда;Мн.травосм.пр.лет корм;;23,90;;;;;;263,00;188,00;4,10;6,10
47.22.06.043.02;СПб;пашня;2;2023;Аренда;Залежь;;29,50;;;;;;263,00;188,00;4,10;6,10
47.22.06.044.00;СПб;пашня;3;2023;Кукуруза силос;Одн.тр.райграс одн.корм;;53,56;;;Покупные;классическая с плугом;5,40;232,00;105,00;3,60;4,90
47.22.06.045.00;СПб;пашня;4;2023;Люцерна пр.лет корм;Люцерна пр.лет корм;4;66,49;;;;;4,30;219,50;103,00;3,55;5,15
47.22.06.046.01;СПб;пашня;3;2023;Мн.травосм.пр.лет корм;Мн.травосм.пр.лет корм;4;50,44;;РС-2;Свои;классическая с плугом;3,40;142,00;91,00;3,50;5,50
47.22.06.046.02;СПб;пашня;2;2023;Люцерна 1 г.ж.корм;Оз.пшеница мягкая;1;75,81;БН 06-18;;Покупные;классическая с плугом;2,72;142,00;91,00;3,50;5,50
47.22.06.046.03;СПб;пашня;;2023;Залежь, кустарник;Залежь, кустарник;;4,40;;;;;;142,00;91,00;3,50;5,50
47.22.06.047.00;СПб;пашня;2;2023;Аренда;Мн.травосм.пр.лет корм;;6,25;;;;;;96,00;97,00;3,80;4,80
47.22.06.048.00;СПб;пашня;3;2023;Одн.тр.яр.ячмень корм;Кукуруза силос;;19,55;Маргрет;РС-2;Покупные;классическая с плугом;;99,00;100,00;4,30;5,10
47.22.06.049.01;СПб;пашня;;2023;Аренда;Аренда;;34,92;;;;;;120,00;179,00;4,40;5,20
47.22.06.049.02;СПб;пашня;2;2023;Залежь, кустарник;Залежь, кустарник;;141,97;;;;;;120,00;179,00;4,40;5,20
47.22.06.049.03;СПб;пашня;;2023;Яр.ячмень;Кукуруза силос;;36,02;Маргрет;РС-2;Покупные;классическая с плугом;3,50;120,00;179,00;4,40;5,20
47.22.06.050.01;СПб;пашня;3;2023;Одн.тр.яр.ячмень корм;"Кукуруза силос; Яр.ячмень";;51,95;Маргрет;РС-2;Покупные;классическая с плугом;;134,00;133,00;4,05;5,30
47.22.06.050.02;СПб;пашня;3;2023;Яр.ячмень;"Кукуруза силос; Яр.ячмень";;33,92;Маргрет;РС-2;Покупные;классическая с плугом;3,50;134,00;133,00;4,05;5,30
16.13.11.001.00;Татарстан;пашня;3;2023;Пар;Пар;;133,17;;;;;;;;;
16.13.11.002.00;Татарстан;пашня;3;2023;Пар;Пар;;29,72;;;;;;;;;
16.13.11.003.00;Татарстан;пашня;3;2023;Пар;Пар;;10,32;;;;;;;;;
16.13.11.004.00;Татарстан;пашня;3;2023;Пар;Пар;;2,33;;;;;;;;;
16.13.11.005.00;Татарстан;пашня;;2023;Пар;Пар;;10,04;;;;;;;;;
16.13.11.006.00;Татарстан;пашня;;2023;Пар;Пар;;67,76;;;;;;;;;
16.13.11.007.00;Татарстан;пашня;;2023;Не используется, чужая земля;Пар;;35,44;;;;;;;;;
16.13.11.008.00;Татарстан;пашня;;2023;Пар;Пар;;55,40;;;;;;;;;
16.13.11.009.00;Татарстан;пашня;;2023;Пар;;;26,86;;;;;;;;;
16.13.12.001.00;Татарстан;пашня;3;2023;Пар;Люцерна пр.лет корм;;34,82;;;;нулевая с прямым посевом;;219,50;200,00;9,40;5,50
16.13.12.002.00;Татарстан;пашня;3;2023;Пар;Люцерна пр.лет корм;;73,09;;;;;;204,51;199,07;6,90;5,43
16.13.12.003.01;Татарстан;пашня;3;2023;Пар;Люцерна пр.лет корм;;204,18;;;;классическая с плугом;;209,96;199,07;6,47;5,56
16.13.12.003.02;Татарстан;пашня;3;2023;Пар;Люцерна пр.лет корм;;9,05;;;;;;209,96;199,07;6,47;5,56
16.13.12.004.00;Татарстан;пашня;3;2023;Пар;Люцерна пр.лет корм;;44,83;;;;минимальная;;183,44;184,89;6,80;5,67
16.13.12.005.00;Татарстан;пашня;3;2023;Не используется, чужая земля;Подсолнечник;;116,62;;;;;;157,75;200,00;8,60;6,45
16.13.12.006.00;Татарстан;пашня;3;2023;Пар;Подсолнечник;;76,41;;;Покупные;;;209,63;199,30;6,68;5,63
16.13.12.007.00;Татарстан;пашня;3;2023;Пар;Люцерна пр.лет корм;;42,36;;;;;;210,34;198,40;6,85;5,70
16.13.12.008.00;Татарстан;пашня;3;2023;Люцерна пр.лет корм;Люцерна пр.лет корм;5;10,00;;;;;3,40;225,00;200,00;7,00;6,80
16.13.12.009.00;Татарстан;пашня;3;2023;Люцерна пр.лет корм;Люцерна пр.лет корм;5;150,71;;;;;3,40;127,38;128,25;7,40;6,13
16.13.12.010.00;Татарстан;пашня;3;2023;Залежь;Пар;;2,49;;;;;;;;;
16.13.12.011.00;Татарстан;пашня;3;2023;Подсолнечник;Оз.пшеница мягкая;;28,61;Сузука;F1;Покупные;классическая с плугом;1,70;225,00;200,00;9,60;6,70
16.13.12.012.00;Татарстан;пашня;3;2023;Подсолнечник;Пар;;126,62;Сузука;F1;Покупные;классическая с плугом;1,70;225,00;196,67;7,80;6,67
16.13.12.013.00;Татарстан;пашня;3;2023;Пар;Подсолнечник;;152,83;;;;;;225,00;172,14;8,00;5,36
16.13.12.014.00;Татарстан;пашня;3;2023;Гречиха;Люцерна пр.лет корм;;3,74;Девятка;РС-1;Покупные;;1,53;225,00;200,00;8,30;5,60
16.13.12.015.00;Татарстан;пашня;3;2023;Гречиха;Люцерна пр.лет корм;;17,68;Девятка;РС-1;Покупные;;1,53;204,00;200,00;8,10;5,50
16.13.12.016.00;Татарстан;пашня;3;2023;Гречиха;Люцерна пр.лет корм;;10,81;Девятка;РС-1;Покупные;;1,53;199,00;195,00;7,00;5,50
16.13.12.017.00;Татарстан;пашня;3;2023;Гречиха;Пар;;235,76;Девятка;РС-1;Покупные;;1,53;211,50;196,42;8,00;6,13
16.13.12.018.00;Татарстан;пашня;3;2023;Мн.травосм.пр.лет корм;Мн.травосм.пр.лет корм;0;17,92;;;;;1,62;159,00;200,00;7,10;5,50
16.13.12.019.00;Татарстан;пашня;3;2023;Подсолнечник;Оз.пшеница мягкая;;91,06;Сузука;F1;Покупные;гибридизация;1,70;225,00;195,20;8,00;5,42
16.13.12.020.00;Татарстан;пашня;3;2023;Подсолнечник;Яр.ячмень;;15,04;Сузука;F1;Покупные;гибридизация;1,70;;;;
16.13.12.021.00;Татарстан;пашня;3;2023;Подсолнечник;Оз.пшеница мягкая;;23,54;Сузука;F1;Покупные;классическая с плугом;1,70;160,00;198,00;7,40;6,20
16.13.12.022.00;Татарстан;пашня;3;2023;Подсолнечник;Оз.пшеница мягкая;;4,94;Сузука;F1;Покупные;классическая с плугом;1,70;157,00;182,00;8,00;5,50
16.13.12.023.00;Татарстан;пашня;3;2023;Пар;Подсолнечник;;61,58;;;;;;225,00;194,17;8,30;6,83
16.13.12.024.00;Татарстан;пашня;3;2023;Пар;Подсолнечник;;67,25;;;;;;225,00;200,00;7,90;6,87
16.13.12.025.00;Татарстан;пашня;3;2023;Пар;Подсолнечник;;41,64;;;;;;185,00;200,00;8,10;6,90
16.13.12.026.00;Татарстан;пашня;3;2023;Гречиха;Люцерна пр.лет корм;;9,47;Девятка;РС-1;Покупные;классическая с плугом;1,53;218,00;200,00;7,40;5,60
16.13.12.027.00;Татарстан;пашня;3;2023;Гречиха;Люцерна пр.лет корм;;9,96;Девятка;РС-1;Покупные;;1,53;204,00;200,00;7,00;5,50
16.13.12.028.00;Татарстан;пашня;3;2023;Пар;Яр.ячмень;;35,28;;;;;;216,20;190,20;9,05;6,75
16.13.12.029.00;Татарстан;пашня;3;2023;Подсолнечник;Оз.пшеница мягкая;;97,86;Сузука;F1;Покупные;гибридизация;1,70;225,00;137,40;8,00;4,74
16.13.12.030.00;Татарстан;пашня;3;2023;Подсолнечник;Оз.пшеница мягкая;;17,47;Сузука;F1;Покупные;гибридизация;1,70;149,00;192,00;8,00;5,50
16.13.12.031.00;Татарстан;пашня;3;2023;Пар;Подсолнечник;;32,45;;;;;;225,00;200,00;7,45;6,18
16.13.12.032.00;Татарстан;пашня;3;2023;Гречиха;Оз.рыжик;;30,74;Девятка;РС-1;Покупные;;1,53;225,00;200,00;9,00;5,00
16.13.12.033.00;Татарстан;пашня;3;2023;Гречиха;Оз.рыжик;;53,48;Девятка;РС-1;Покупные;;1,53;225,00;200,00;9,10;5,00
16.13.12.034.00;Татарстан;пашня;3;2023;Эспарцет пр.лет сем.;Эспарцет 1 г.ж.корм;2;84,10;Песчаный 1251;;;;0,30;179,75;197,50;6,10;5,08
16.13.12.035.00;Татарстан;пашня;3;2023;Пар;Яр.ячмень;;102,14;;;;;;137,83;143,00;8,00;6,77
16.13.12.036.00;Татарстан;пашня;3;2023;Пар;Яр.ячмень;;107,67;;;;;;225,00;200,00;8,10;5,84
16.13.12.037.00;Татарстан;пашня;3;2023;Пар;Яр.ячмень;;291,68;;;;;;182,60;175,27;8,60;5,89
16.13.12.038.00;Татарстан;пашня;3;2023;Пар;Яр.ячмень;;91,51;;;;;;216,20;190,20;9,05;6,75
