field,region,land_type,fertility_score,season,crop,crop_predecessor,crop_yearold,area,hybrid,reproduction,seed_origin,technology,yield_plan,p2o5,k2o,humus,ph
36.05.07.072.00,Воронеж,пашня,5.0,2023,Люцерна 1 г.ж.корм,Оз.пшеница мягкая,1.0,100.14,Дакота,РС-3,Свои,минимальная,3.0,192.5,144.1,6.38,6.49
36.05.07.073.01,Воронеж,пашня,5.0,2023,Люцерна пр.лет корм,Люцерна 1 г.ж.корм,2.0,72.36,Дакота,РС-2,Свои,минимальная,5.4,155.1,203.5,6.38,6.49
36.05.07.073.02,Воронеж,пашня,5.0,2023,Одн.тр.суданская тр.корм.,Люцерна 1 г.ж.корм,,6.0,Кинельская 100,РСт,Свои,минимальная,,155.1,203.5,6.38,6.49
36.05.07.074.01,Воронеж,пашня,5.0,2023,Кукуруза зерно,Люцерна пр.лет корм,,25.78,Галифакс,F1,Покупные,минимальная,6.5,147.4,154.0,6.05,6.71
36.05.07.074.02,Воронеж,пашня,5.0,2023,Кукуруза силос,Люцерна пр.лет корм,,15.0,Галифакс,F1,Покупные,минимальная,7.5,147.4,154.0,6.05,6.71
36.05.07.076.00,Воронеж,пашня,3.0,2023,Люцерна 1 г.ж.корм,Оз.пшеница мягкая,1.0,129.5,Артемида,РС-2,Покупные,минимальная,3.0,100.65,123.75,6.55,6.71
36.05.07.077.01,Воронеж,пашня,4.0,2023,Оз.тритикале,Яр.ячмень,,48.0,Смесь сортов,,Свои,минимальная,4.3,115.5,190.3,6.16,6.82
36.05.07.077.02,Воронеж,пашня,4.0,2023,Одн.тр(оз.тритикале+оз.вика) корм,Яр.ячмень,,25.18,Вика озимая,РС-2,Покупные,минимальная,4.1,115.5,190.3,6.16,6.82
36.05.07.077.03,Воронеж,пашня,4.0,2023,Одн.тр.овёс корм,Яр.ячмень,,30.0,Макс,РС-1,Свои,минимальная,2.3,115.5,190.3,6.16,6.82
36.05.07.078.01,Воронеж,пашня,5.0,2023,Оз.тритикале,Яр.ячмень,,79.08,Торнадо,ЭС,Свои,минимальная,4.3,150.7,173.8,6.6,6.93
36.05.07.078.02,Воронеж,пашня,5.0,2023,Одн.тр.овёс корм,Яр.ячмень,,12.0,Макс,РС-1,Свои,минимальная,2.3,150.7,173.8,6.6,6.93
36.05.07.079.00,Воронеж,пашня,4.0,2023,Одн.тр(оз.тритикале+оз.вика) корм,Яр.ячмень; Одн.тр.суданская тр.корм.,,58.95,Вика озимая,РС-2,Покупные,минимальная,4.1,114.4,137.5,5.83,6.71
36.05.07.080.00,Воронеж,пашня,5.0,2023,Люцерна пр.лет корм,Люцерна 1 г.ж.корм,2.0,31.07,Дакота,РС-2,Свои,минимальная,5.4,132.0,147.4,6.38,6.6
36.05.07.081.00,Воронеж,пашня,4.0,2023,Кукуруза силос,Люцерна пр.лет корм,,76.6,Галифакс,F1,Покупные,классическая с плугом,7.5,125.4,137.5,6.27,6.49
36.05.07.082.00,Воронеж,пашня,5.0,2023,Кукуруза силос,Люцерна пр.лет корм,,68.74,Галифакс,F1,Покупные,классическая с плугом,7.5,151.8,168.3,6.05,7.04
36.05.07.083.01,Воронеж,пашня,5.0,2023,Соя,Кукуруза корнаж,,99.0,Пруденс,РСт,Свои,минимальная,2.0,114.4,127.6,6.05,7.15
36.05.07.083.02,Воронеж,пашня,5.0,2023,Пар,Кукуруза корнаж,,36.56,,,,,,114.4,127.6,6.05,7.15
36.05.07.084.01,Воронеж,пашня,4.0,2023,Сорго зерновое,Кукуруза силос,,97.0,Арски,F1,Покупные,минимальная,3.47,129.8,169.4,6.16,7.04
36.05.07.084.02,Воронеж,пашня,4.0,2023,Одн.тр(оз.тритикале+оз.вика) корм,Кукуруза силос,,89.18,Вика озимая,РС-2,Покупные,минимальная,4.1,129.8,169.4,6.16,7.04
36.05.07.084.03,Воронеж,пашня,4.0,2023,Пар,Кукуруза силос,,6.0,,,,,,129.8,169.4,6.16,7.04
36.05.07.085.00,Воронеж,пашня,5.0,2023,Люцерна пр.лет корм,Люцерна 1 г.ж.корм,2.0,130.91,,,,минимальная,5.4,157.3,203.5,6.71,6.6
36.05.07.086.00,Воронеж,пашня,5.0,2023,Кукуруза силос,Люцерна пр.лет корм,,122.79,Галифакс,F1,Покупные,минимальная,7.5,147.4,220.0,6.49,6.6
36.05.07.087.00,Воронеж,пашня,4.0,2023,Кукуруза силос,Кукуруза зерно,,143.54,Галифакс,F1,Покупные,минимальная,7.5,113.3,97.9,6.27,7.04
36.05.07.088.00,Воронеж,пашня,5.0,2023,Люцерна 1 г.ж.корм,Оз.пшеница мягкая,1.0,190.98,Артемида,РС-2,Свои,минимальная,3.0,141.9,130.9,6.71,6.49
36.05.07.089.00,Воронеж,пашня,4.0,2023,Люцерна 1 г.ж.корм,Кукуруза зерно,1.0,37.02,Артемида,РС-2,Свои,классическая с плугом,3.0,119.9,91.3,7.04,6.38
36.05.07.090.00,Воронеж,пашня,5.0,2023,Люцерна 1 г.ж.корм,Кукуруза зерно,1.0,41.19,Артемида,РС-2,Свои,классическая с плугом,3.0,160.6,181.5,6.27,6.82
36.05.07.091.00,Воронеж,пашня,5.0,2023,Подсолнечник кондит.,Люцерна пр.лет корм,,131.87,Джинн М,ЭС,Покупные,минимальная,1.9,106.7,117.7,6.05,7.04
36.05.10.001.00,Воронеж,пашня,4.0,2023,Люцерна пр.лет корм,Люцерна пр.лет корм,4.0,105.18,БН 06-18,РСт,Покупные,минимальная,5.4,115.5,143.0,5.83,6.93
36.05.10.002.00,Воронеж,пашня,4.0,2023,Люцерна пр.лет корм,Люцерна 1 г.ж.корм,2.0,146.26,Дакота,РС-2,Свои,минимальная,5.4,97.9,84.7,6.27,6.82
36.05.10.003.01,Воронеж,пашня,4.0,2023,Кукуруза зерно,Оз.пшеница мягкая,,35.21,ГС370,F1,Покупные,минимальная,,102.3,158.4,5.61,7.26
36.05.10.003.02,Воронеж,пашня,4.0,2023,Нут,Оз.пшеница мягкая,,19.79,Триумф,РС-1,Свои,минимальная,1.69,102.3,158.4,5.61,7.26
36.05.10.004.01,Воронеж,пашня,4.0,2023,Кукуруза зерно,Оз.пшеница мягкая,,16.6,Дорка,F1,Покупные,минимальная,,85.8,130.9,5.61,7.26
36.05.10.004.02,Воронеж,пашня,4.0,2023,Нут,Оз.пшеница мягкая,,8.7,Триумф,РС-1,Свои,минимальная,1.69,85.8,130.9,5.61,7.26
36.05.10.004.03,Воронеж,пашня,4.0,2023,Нут,Оз.пшеница мягкая,,24.51,Триумф,РС-1,Свои,минимальная,1.69,85.8,130.9,5.61,7.26
36.05.10.005.00,Воронеж,пашня,4.0,2023,Нут,Оз.пшеница мягкая,,33.56,Триумф,РС-1,Свои,минимальная,1.69,127.6,121.0,5.94,6.93
36.05.10.006.00,Воронеж,пашня,4.0,2023,Нут,Оз.пшеница мягкая,,26.89,Триумф,РС-1,Свои,минимальная,1.69,72.6,94.6,5.61,7.26
36.05.15.001.00,Воронеж,пашня,3.0,2023,Люцерна пр.лет корм,Люцерна 1 г.ж.корм,2.0,18.02,,,,минимальная,5.4,69.3,83.6,5.5,6.05
36.29.07.001.00,Воронеж,пашня,3.0,2023,Кукуруза зерно,Соя,,92.67,Жаклин,F1,Покупные,минимальная,6.5,78.1,113.3,4.07,5.61
36.29.07.002.00,Воронеж,пашня,3.0,2023,Кукуруза зерно,Соя,,142.92,Жаклин,F1,Покупные,минимальная,6.5,116.6,138.6,4.18,5.72
36.29.07.003.00,Воронеж,пашня,3.0,2023,Кукуруза зерно,Соя,,145.17,Жаклин,F1,Покупные,минимальная,6.5,124.3,146.3,4.29,5.83
36.29.07.004.00,Воронеж,пашня,3.0,2023,Лён масличный,Подсолнечник,,89.85,РФН,РС-1,Свои,минимальная,1.67,110.0,133.1,3.85,5.72
36.29.07.005.00,Воронеж,пашня,4.0,2023,Лён масличный,Подсолнечник,,99.86,РФН,РС-1,Свои,минимальная,1.67,82.5,129.8,3.85,5.72
36.29.07.006.00,Воронеж,пашня,3.0,2023,Лён масличный,Подсолнечник,,81.3,РФН,РС-1,Свои,минимальная,1.67,126.5,148.5,4.4,5.72
36.29.07.007.00,Воронеж,пашня,3.0,2023,Лён масличный,Подсолнечник,,149.94,РФН,РС-1,Свои,минимальная,1.67,190.3,133.1,4.95,5.72
36.29.07.008.00,Воронеж,пашня,3.0,2023,Кукуруза зерно,Лён масличный,,64.22,Гризли,F1,Покупные,минимальная,6.5,97.9,158.4,5.39,5.72
36.29.07.009.00,Воронеж,пашня,4.0,2023,Кукуруза зерно,Лён масличный,,67.99,КСС 7270,F1,Покупные,минимальная,6.5,101.2,169.4,5.61,5.61
36.29.07.010.00,Воронеж,пашня,4.0,2023,Яр.пшеница мягкая,Лён масличный,,181.98,Ликамеро,РС-1,Свои,минимальная,4.95,151.8,269.5,5.72,5.94
36.29.07.011.00,Воронеж,пашня,4.0,2023,Кукуруза зерно,Лён масличный,,146.82,КСС 7270,F1,Покупные,минимальная,6.5,189.2,260.7,6.05,5.94
36.29.07.012.00,Воронеж,пашня,4.0,2023,Яр.пшеница мягкая,Лён масличный,,49.63,Ликамеро,РС-1,Свои,минимальная,4.95,127.6,137.5,4.51,5.83
36.29.07.013.00,Воронеж,пашня,5.0,2023,Яр.пшеница мягкая,Кукуруза зерно,,34.83,Ликамеро,РС-1,Свои,минимальная,4.95,130.9,133.1,4.51,6.16
36.29.07.014.01,Воронеж,пашня,4.0,2023,Соя,Кукуруза зерно,,63.0,Пруденс,РСт,Свои,минимальная,2.0,123.75,133.65,5.17,5.94
36.29.07.014.02,Воронеж,пашня,4.0,2023,Пар,Кукуруза зерно,,2.77,,,,,,123.75,133.65,5.17,5.94
36.29.07.015.00,Воронеж,пашня,4.0,2023,Соя,Кукуруза зерно,,101.16,Султана,РСт,Свои,минимальная,2.0,100.1,136.4,5.28,6.16
36.29.07.016.01,Воронеж,пашня,3.0,2023,Кукуруза зерно,Лён масличный,,47.66,Жаклин,F1,Покупные,минимальная,6.5,104.5,160.6,5.28,6.6
36.29.07.016.02,Воронеж,пашня,3.0,2023,Пар,Лён масличный,,0.5,,,,,,104.5,160.6,5.28,6.6
36.29.07.017.00,Воронеж,пашня,5.0,2023,Яр.пшеница мягкая,Соя,,108.0,Ликамеро,РС-1,Свои,минимальная,4.95,225.5,272.8,5.72,6.05
36.29.07.018.00,Воронеж,пашня,4.0,2023,Соя,Кукуруза зерно,,141.19,Султана,РСт,Свои,минимальная,2.0,162.8,181.5,5.17,6.05
36.29.07.019.00,Воронеж,пашня,5.0,2023,Яр.пшеница мягкая,Лён масличный,,125.94,Ликамеро,РС-1,Свои,минимальная,4.95,167.2,238.7,5.94,5.83
36.29.07.020.00,Воронеж,пашня,5.0,2023,Яр.пшеница мягкая,Соя,,140.42,Ликамеро,РС-1,Свои,минимальная,4.95,159.5,266.2,6.27,6.05
36.29.07.021.00,Воронеж,пашня,4.0,2023,Кукуруза зерно,Соя,,137.76,КВС Кавалер,F1,Покупные,минимальная,6.5,155.1,161.7,5.06,6.16
36.29.07.022.00,Воронеж,пашня,4.0,2023,Кукуруза зерно,Соя,,75.21,Жаклин,F1,Покупные,минимальная,6.5,125.4,169.4,5.17,6.05
36.29.07.023.00,Воронеж,пашня,3.0,2023,Кукуруза зерно,Соя,,28.0,Жаклин,F1,Покупные,минимальная,6.5,94.6,264.0,5.39,5.94
36.29.07.024.00,Воронеж,пашня,4.0,2023,Кукуруза зерно,Соя,,116.98,КВС Кавалер,F1,Покупные,минимальная,6.5,127.6,267.3,5.72,6.16
36.29.07.025.00,Воронеж,пашня,4.0,2023,Кукуруза зерно,Соя,,63.32,КВС Кавалер,F1,Покупные,минимальная,6.5,101.2,209.0,5.72,6.27
36.29.07.026.00,Воронеж,пашня,3.0,2023,Кукуруза зерно,Соя,,56.71,КСС 7270,F1,Покупные,минимальная,6.5,119.9,270.6,6.16,5.94
36.29.07.027.00,Воронеж,пашня,3.0,2023,Кукуруза зерно,Соя,,64.16,Гризли,F1,Покупные,минимальная,6.5,145.2,282.7,6.05,6.05
36.29.07.028.00,Воронеж,пашня,3.0,2023,Кукуруза зерно,Соя,,154.77,КСС 7270,F1,Покупные,минимальная,6.5,74.8,190.3,4.84,5.83
36.29.07.029.01,Воронеж,пашня,4.0,2023,Сах.свекла,Яр.ячмень,,142.34,Рекордина,F1,Покупные,классическая с плугом,40.0,81.4,176.0,5.61,6.05
36.29.07.029.02,Воронеж,пашня,4.0,2023,Пар,Яр.ячмень,,3.0,,,,,,81.4,176.0,5.61,6.05
36.29.07.030.00,Воронеж,пашня,4.0,2023,Сах.свекла,Яр.ячмень,,144.29,Армеса,F1,Покупные,классическая с плугом,40.0,77.0,173.8,5.94,6.05
36.29.07.031.00,Воронеж,пашня,4.0,2023,Соя,Соя,,141.87,Пруденс,РСт,Свои,классическая с плугом,2.0,105.6,210.1,4.95,6.05
36.29.07.032.00,Воронеж,пашня,4.0,2023,Яр.ячмень,Сах.свекла,,110.61,Маргрет,ЭС,Свои,минимальная,5.0,152.9,253.0,5.61,6.27
36.29.07.033.01,Воронеж,пашня,4.0,2023,Кукуруза зерно,Соя,,32.51,КСС 7270,F1,Покупные,минимальная,6.5,102.3,171.6,6.27,6.05
36.29.07.033.02,Воронеж,пашня,4.0,2023,Пар,Соя,,1.0,,,,,,102.3,171.6,6.27,6.05
36.29.07.034.00,Воронеж,пашня,4.0,2023,Сах.свекла,Соя,,84.76,Мустанг,F1,Покупные,классическая с плугом,40.0,85.8,177.1,5.5,6.27
36.29.07.035.01,Воронеж,пашня,4.0,2023,Яр.ячмень,Сах.свекла,,111.32,Маргрет,РС-2,Свои,минимальная,5.0,78.1,244.2,5.17,6.27
36.29.07.035.02,Воронеж,пашня,4.0,2023,Пар,Сах.свекла,,1.0,,,,,,78.1,244.2,5.17,6.27
36.29.07.036.00,Воронеж,пашня,4.0,2023,Яр.ячмень,Сах.свекла,,92.61,Маргрет,РС-2,Свои,минимальная,5.0,118.8,260.7,5.94,6.27
36.29.07.037.01,Воронеж,пашня,4.0,2023,Яр.ячмень,Сах.свекла,,81.0,Маргрет,РС-2,Свои,минимальная,5.0,133.1,261.8,4.73,6.16
36.29.07.037.02,Воронеж,пашня,4.0,2023,Пар,Сах.свекла,,3.1,,,,,,133.1,261.8,4.73,6.16
36.29.07.038.01,Воронеж,пашня,3.0,2023,Соя,Соя,,102.89,Султана,РСт,Свои,минимальная,2.0,88.0,151.8,5.17,6.05
36.29.07.038.02,Воронеж,пашня,3.0,2023,Пар,Соя,,1.0,,,,,,88.0,151.8,5.17,6.05
36.29.07.039.00,Воронеж,пашня,3.0,2023,Соя,Соя,,90.91,Султана,РСт,Свои,минимальная,2.0,80.3,152.9,5.17,5.94
36.29.07.040.00,Воронеж,пашня,3.0,2023,Соя,Соя,,90.47,Султана,РСт,Свои,минимальная,2.0,92.4,267.3,5.39,6.05
36.29.07.041.00,Воронеж,пашня,4.0,2023,Сах.свекла,Яр.ячмень,,93.99,Виорика,F1,Покупные,классическая с плугом,40.0,114.4,277.2,5.17,6.16
36.29.07.042.00,Воронеж,пашня,4.0,2023,Сах.свекла,Яр.ячмень,,70.48,Галлант,F1,Покупные,классическая с плугом,40.0,89.1,225.5,4.95,6.05
36.29.07.043.00,Воронеж,пашня,4.0,2023,Соя,Кукуруза зерно,,115.7,Пруденс,ЭС,Свои,минимальная,2.0,148.5,283.8,4.18,5.94
36.29.07.044.01,Воронеж,пашня,,2023,Соя,Кукуруза зерно,,113.65,Пруденс,РСт,Свои,минимальная,2.0,81.4,293.7,4.84,5.94
